Date,Stream,Point,Longitude (UTM),Latitude (UTM),Method,Species,Stage of development,Body Length (mm),Total Length (mm),Bottom Type,Depth (cm),Sample,Obs
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.13,24.09,NA,NA,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.22,22.51,NA,NA,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Aplastodiscus eugenioi,25,5.47,19.14,Periphyton.Vegetation,0-15 ,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.4,24.34,NA,NA,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.35,19.42,NA,NA,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,9.87,24.99,Periphyton.Vegetation,NA,NA,NA
06/10/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,8.65,22.32,Periphyton.Vegetation,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,2.5,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,2.5,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,2,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,2,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,1.7,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.9,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.5,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.5,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.5,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.26,21.78,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.51,94,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.73,28.48,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.17,20.05,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.19,20.03,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.96,20.56,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.96,20.59,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.14,25.57,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.58,23.26,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.19,21.02,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.55,20.74,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,11.03,34.75,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,5.9,18.24,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.39,19.57,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.55,21.86,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,9.18,28.95,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.79,25.25,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.73,21.86,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.05,22.36,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.06,19.84,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.16,20.64,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.87,19.87,NA,NA,NA,NA
06/10/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.58,20.91,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,1.6,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.6,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,42,NA,NA,Sand,0.5,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,42,NA,NA,Periphyton,3,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,3.4,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,42,NA,NA,Periphyton,3.4,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,3.5,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,3.7,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2.8,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2.8,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2.5,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2.5,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,27,13.43,39.83,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,12.29,38.31,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,28,14.6,41.22,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,37,15.85,44.78,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,30,15.55,48.09,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,41,15.75,47.85,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,41,15.14,51.46,NA,NA,NA,NA
06/10/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,41,14.72,50.14,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1.5,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,1,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,30,14.35,34.98,Periphyton.Vegetation,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,28,11.66,29.15,Periphyton.Vegetation,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.37,22.53,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,9.51,28.15,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,10.7,31.54,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,36,16.22,47.93,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,9.33,27.66,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.42,25.11,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.44,22.17,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,10.42,30.56,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.86,26.21,NA,NA,NA,NA
07/11/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,7.1,27.54,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand,0.5,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,NA,NA,NA,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,9.41,29.94,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.35,18.79,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,6.55,19.89,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.5,25.94,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.48,24.32,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,9.46,29.26,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.63,26.95,NA,NA,NA,NA
07/11/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,8.19,25.2,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,1.5,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Sand.Vegetation,2.5,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2.5,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Aplastodiscus eugenioi,25,10.55,45.7,Periphyton.Vegetation,0-15 ,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,28,14.59,41.22,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,34,16.57,49.72,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,43,14.75,41.69,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Aplastodiscus eugenioi,25,7.92,28.25,Periphyton.Vegetation,0-15 ,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,13.82,41.91,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,32,16.21,48.92,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,37,16.78,50.35,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,25,11.91,36.12,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,36,16.15,47.83,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,36,15.6,41.83,NA,NA,NA,NA
07/11/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Crossodactylus aeneus,41,15.67,51.28,NA,NA,NA,NA
08/19/11,9,A,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
08/19/11,9,B,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
08/19/11,9,C,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
09/19/11,9,A,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
09/19/11,9,B,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
09/19/11,9,C,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,0,NA,Dry
10/17/11,9,A,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,NA,NA,Recently filled
10/17/11,9,B,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,NA,NA,Recently filled
10/17/11,9,C,"732278,159390001","7520700,5670685",Dipnet.Visual,NA,NA,NA,NA,NA,NA,NA,Recently filled
11/23/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.4,11.05,NA,NA,NA,NA
11/23/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.5,12.8,NA,NA,NA,NA
11/23/11,9,A,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,NA,NA,NA,NA,NA,perdido
11/23/11,9,B,"732278,159390001","7520700,5670685",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton.Vegetation,4.5,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.9,11.8,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.7,11.8,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.5,17.6,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.5,NA,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.8,13,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,4,13.7,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.9,12.5,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.4,15.9,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,4.1,12.4,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.6,15.8,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.9,12.9,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.5,9,NA,NA,NA,Crossodactylus aeneusuda cortada
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,4,14,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,NA,15.1,NA,NA,NA,fugiu
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,4.1,13.8,NA,NA,NA,NA
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.8,9.8,NA,NA,NA,Crossodactylus aeneusuda cortada
11/23/11,9,B,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.6,15.9,NA,NA,NA,NA
11/23/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,3.9,12.9,NA,NA,NA,NA
11/23/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.3,13,NA,NA,NA,NA
11/23/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,5.3,15.8,NA,NA,NA,NA
11/23/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,4.7,14.3,NA,NA,NA,NA
11/23/11,9,C,"732278,159390001","7520700,5670685",Dipnet,Proceratophrys boiei,25,6.6,20.5,NA,NA,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton.Vegetation,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Proceratophrys boiei,NA,NA,NA,Periphyton,1,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
12/23/11,9,A,"732278,159390001","7520700,5670685",Visual,Crossodactylus aeneus,NA,NA,NA,Periphyton,2,NA,NA
